County (copy),FACILITY NAME,Facility Id,COUNTY,TODAY POSITIVE RESIDENTS,CUMULATIVE POSITIVE RESIDENTS,COVID-RELATED RESIDENT DEATHS,TODAY POSITIVE HCW,CUMULATIVE POSITIVE HCW,COVID-RELATED HCW DEATHS,Record,Record (copy)
Ventura,OJAI VALLEY COMMUNITY SKILLED NURSING FACILITY,50000141,VENTURA,0,0,0,0,0,0,1,1
Ventura,OXNARD MANOR HEALTHCARE CENTER,50000058,VENTURA,0,0,0,0,<11,0,1,1
Ventura,SANTA PAULA POST ACUTE CENTER,50000068,VENTURA,<11,35,<11,0,24,0,1,1
Ventura,SHORELINE CARE CENTER,50000002,VENTURA,0,<11,0,0,24,0,1,1
Ventura,SIMI VALLEY CARE CENTER,50000070,VENTURA,0,<11,0,0,<11,0,1,1
Ventura,ST JOHNS PLEASANT VALLEY HOSPITAL D/P SNF,50000248,VENTURA,0,<11,0,0,12,0,1,1
Ventura,"THOUSAND OAKS POST ACUTE, LLC",50000067,VENTURA,0,<11,<11,0,14,0,1,1
Ventura,VENTURA POST ACUTE,50000072,VENTURA,0,<11,0,0,<11,0,1,1
Ventura,VICTORIA CARE CENTER,50000595,VENTURA,23,39,<11,0,25,0,1,1
Ventura,WINDSOR TERRACE OF WESTLAKE VILLAGE,50001409,VENTURA,<11,<11,0,0,14,0,1,1
Yolo,ALDERSON CONVALESCENT HOSPITAL,100000030,YOLO,<11,18,<11,0,<11,0,1,1
Yolo,COTTONWOOD HEALTH CARE CENTER,30001817,YOLO,0,0,0,0,0,0,1,1
Yolo,COURTYARD HEALTH CARE CENTER,30001815,YOLO,0,<11,0,0,<11,0,1,1
Yolo,RIVER BEND NURSING CENTER,100000027,YOLO,0,<11,0,0,<11,0,1,1
Yolo,STOLLWOOD CONVALESCENT HOSPITAL,100000100,YOLO,0,32,15,0,14,<11,1,1
Yolo,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,100001676,YOLO,0,0,0,0,<11,0,1,1
Yolo,WOODLAND SKILLED NURSING FACILITY,30001812,YOLO,0,0,0,0,<11,0,1,1
Yuba,MARYSVILLE POST-ACUTE,230000278,YUBA,0,0,0,0,<11,0,1,1
